frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.src,ip.dst,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 19, 2025 03:08:18.244147000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.25.163,0x00,64,6,0xe0aa,,43432.0,23.0,0x0002,49049.0,,0xc03f,,,,,1
"Jan 19, 2025 03:08:49.839255000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.31.228,0x00,64,6,0xb85f,,43432.0,23.0,0x0002,49049.0,,0xb3bd,,,,,1
"Jan 19, 2025 03:07:17.012007000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.23.115,0x00,64,6,0xccf3,,43432.0,23.0,0x0002,49049.0,,0xc49f,,,,,1
"Jan 19, 2025 03:09:29.311159000 India Standard Time",71,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,02:42:f7:f5:f7:00,192.168.18.18,192.168.18.15,0x02,64,6,0xa6dc,,23.0,43150.0,0x0018,510.0,128.0,0xe487,0101080ae105d9f49f4dec3f,,,,1
"Jan 19, 2025 03:06:19.456629000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0x3e26,,51898.0,23.0,0x0010,502.0,128.0,0xa775,0101080a18fd37d4fc47886f,,,,1
"Jan 19, 2025 03:06:42.057040000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.164,0x00,64,6,0x0c40,,43432.0,23.0,0x0002,49049.0,,0xce3d,,,,,1
"Jan 19, 2025 03:04:24.322745000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.28.240,0x00,64,6,0xd943,,43432.0,23.0,0x0002,49049.0,,0xb9a5,,,,,1
"Jan 19, 2025 03:19:13.852982000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x87b4,,35606.0,23.0,0x0010,502.0,128.0,0x0f23,0101080a871c99ed2a66c323,,,,1
"Jan 19, 2025 03:21:42.683125000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x6fab,,23.0,33404.0,0x0018,510.0,128.0,0x671f,0101080a64d89192b1daf55a,,,,1
"Jan 19, 2025 03:07:08.196941000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.23.154,0x00,64,6,0x0936,,43432.0,2323.0,0x0002,49049.0,,0xbb55,,,,,1
"Jan 19, 2025 03:08:42.076210000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.20.10,192.168.18.18,0x02,62,6,0xd559,,49278.0,23.0,0x0010,502.0,128.0,0x782b,0101080a28df3f3b001759ea,,,,1
"Jan 19, 2025 03:09:28.962459000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.20.10,192.168.18.17,0x02,62,6,0xae3c,,33390.0,23.0,0x0018,502.0,128.0,0x4360,0101080a7eb5314308b4fdb8,,,,1
"Jan 19, 2025 03:10:49.362950000 India Standard Time",82,eth:ethertype:ip:icmp:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,"192.168.16.12,192.168.17.10","192.168.17.10,192.168.19.37","0x00,0x00","63,62","1,6","0xbc1b,0xa9fe",,43432.0,23.0,0x0002,49049.0,,0xcd3b,,,,,1
"Jan 19, 2025 03:09:57.013902000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,02:42:c3:13:3c:00,192.168.17.10,192.168.17.13,0x00,64,6,0xb2f3,,43432.0,23.0,0x0002,49049.0,,0xd16b,,,,,1
"Jan 19, 2025 03:09:23.126203000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.10,192.168.17.10,0x02,62,6,0x1346,,23.0,57762.0,0x0018,502.0,128.0,0x8673,0101080aeb7dbfe82f673b53,,,,1
"Jan 19, 2025 03:09:53.839969000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.27.199,0x00,64,6,0x3f44,,43432.0,23.0,0x0002,49049.0,,0xbbf7,,,,,1
"Jan 19, 2025 03:12:47.178254000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0x2ec5,,23.0,59994.0,0x0010,510.0,128.0,0x112f,0101080a2a60dcb58716b37a,,,,1
"Jan 19, 2025 03:12:02.520952000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x2e32,,23.0,60502.0,0x0018,510.0,128.0,0x1919,0101080a64cfb750b1d21b18,,,,1
"Jan 19, 2025 03:05:42.130740000 India Standard Time",85,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0x54ad,,23.0,35616.0,0x0018,510.0,128.0,0xcc1d,0101080a40323fc9b005b77a,,,,1
"Jan 19, 2025 03:07:31.109065000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x459a,,47296.0,23.0,0x0018,502.0,128.0,0x5737,0101080a2f6585caeb7c0a57,,,,1
"Jan 19, 2025 03:08:51.370211000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.17,192.168.17.10,0x02,62,6,0x3128,,23.0,59936.0,0x0018,510.0,128.0,0x669f,0101080afc49da0118ff8938,,,,1
"Jan 19, 2025 03:15:39.403125000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.10,192.168.17.10,0x02,62,6,0x820b,,39010.0,23.0,0x0010,502.0,128.0,0x3df1,0101080aeb837dbe2f6cf92c,,,,1
"Jan 19, 2025 03:07:40.229415000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.16.235,0x00,64,6,0xb172,,43432.0,23.0,0x0002,49049.0,,0xd1af,,,,,1
"Jan 19, 2025 03:08:10.777752000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:f7:f5:f7:00,02:42:cc:db:31:00,192.168.18.15,192.168.18.18,0x02,64,6,0xaed1,,57474.0,23.0,0x0010,502.0,128.0,0x5f86,0101080a9f4cb97ae104a702,,,,1
"Jan 19, 2025 03:07:25.112093000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.31.23,0x00,64,6,0xa11e,,43432.0,23.0,0x0002,49049.0,,0xb557,,,,,1
"Jan 19, 2025 03:09:42.933026000 India Standard Time",117,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.10,192.168.17.10,0x02,62,6,0xe355,,23.0,55788.0,0x0018,510.0,128.0,0xa9e0,0101080aeb7e0d452f677b72,,,,1
"Jan 19, 2025 03:09:01.153797000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0x7576,,23.0,60626.0,0x0018,510.0,128.0,0x7884,0101080aa232fc9e41959688,,,,1
"Jan 19, 2025 03:11:04.576590000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.17.10,0x02,64,6,0x0d4e,,23.0,36134.0,0x0018,510.0,128.0,0x9f02,0101080afc4be25b19019191,,,,1
"Jan 19, 2025 03:05:14.457036000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.17,0x02,64,6,0xe673,,35424.0,23.0,0x0010,502.0,128.0,0x9bcc,0101080a18fc39ecfc468ab1,,,,1
"Jan 19, 2025 03:07:01.819700000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.3,0x00,64,6,0x33ba,,43432.0,23.0,0x0002,49049.0,,0xcb7f,,,,,1
"Jan 19, 2025 03:15:02.020327000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.19,0x02,64,6,0x0649,,23.0,38118.0,0x0010,510.0,128.0,0xa84b,0101080aa816528ab48aaa86,,,,1
"Jan 19, 2025 03:07:33.429290000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x84c2,,39780.0,23.0,0x0010,502.0,128.0,0x25ed,0101080a8711e9e62a5c12f1,,,,1
"Jan 19, 2025 03:14:17.415748000 India Standard Time",113,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:51:78:60:00,192.168.18.17,192.168.18.10,0x02,64,6,0xd75a,,23.0,60734.0,0x0018,510.0,128.0,0x114d,0101080aab44b9b56363febe,,,,1
"Jan 19, 2025 03:05:16.830433000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.16.143,0x00,64,6,0x6070,,43432.0,23.0,0x0002,49049.0,,0xd267,,,,,1
"Jan 19, 2025 03:05:27.941434000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.21.216,0x00,64,6,0x8b95,,43432.0,23.0,0x0002,49049.0,,0xc7d5,,,,,1
"Jan 19, 2025 03:08:42.490701000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.10,0x02,64,6,0x662d,,23.0,39110.0,0x0018,502.0,128.0,0xbfe8,0101080a96279c0a44594d2e,,,,1
"Jan 19, 2025 03:06:40.209441000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.23.200,0x00,64,6,0x5f44,,43432.0,2323.0,0x0002,49049.0,,0xbaf9,,,,,1
"Jan 19, 2025 03:14:10.519909000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0xb704,,23.0,50848.0,0x0018,510.0,128.0,0xa6a9,0101080a403a01aeb00d8621,,,,1
"Jan 19, 2025 03:08:16.292559000 India Standard Time",104,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.33.12,0x02,64,6,0x1dd3,,23.0,54455.0,0x0018,509.0,128.0,0x2228,0101080a313436aa5da04908,,,,1
"Jan 19, 2025 03:05:42.126142000 India Standard Time",85,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.19,0x02,64,6,0xc9ed,,59686.0,23.0,0x0018,502.0,128.0,0x2c83,0101080aa80dc774b4821f7f,,,,1
"Jan 19, 2025 03:10:59.556117000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.17.10,192.168.18.17,0x02,62,6,0xc6b6,,36116.0,23.0,0x0018,502.0,128.0,0x0df1,0101080a19017df1fc4bceac,,,,1
"Jan 19, 2025 03:05:40.888129000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.30.84,0x00,64,6,0x11cf,,43432.0,23.0,0x0002,49049.0,,0xb6dd,,,,,1
"Jan 19, 2025 03:08:55.690422000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.16.163,0x00,64,6,0x5dce,,43432.0,23.0,0x0002,49049.0,,0xd23f,,,,,1
"Jan 19, 2025 03:05:16.829629000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.21.178,0x00,64,6,0xc511,,43432.0,23.0,0x0002,49049.0,,0xc821,,,,,1
"Jan 19, 2025 03:00:49.372241000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0x6853,,43468.0,23.0,0x0018,502.0,128.0,0xfcf6,0101080ab0014ca6402dc811,,,,1
"Jan 19, 2025 03:10:29.283316000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.24.40,0x00,64,6,0xc011,,43432.0,23.0,0x0002,49049.0,,0xc335,,,,,1
"Jan 19, 2025 03:10:30.672348000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xd55f,,52940.0,23.0,0x0018,502.0,128.0,0x2b05,0101080ab1d0b44d64ce5070,,,,1
"Jan 19, 2025 03:04:40.792125000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0x4e77,,23.0,55520.0,0x0011,510.0,128.0,0x947a,0101080a2a5970c3870f4774,,,,1
"Jan 19, 2025 03:07:28.523872000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.20.10,192.168.18.17,0x02,62,6,0x56e9,,56864.0,23.0,0x0018,502.0,128.0,0xae3b,0101080a7eb35acd08b32741,,,,1
"Jan 19, 2025 03:10:10.481040000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0x54d4,,55566.0,23.0,0x0010,502.0,128.0,0xf250,0101080a2f67f456eb7e78e3,,,,1
"Jan 19, 2025 03:09:03.336929000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0xe37b,,23.0,42560.0,0x0010,510.0,128.0,0x1ff7,0101080aa233052941959f23,,,,1
"Jan 19, 2025 03:07:30.961201000 India Standard Time",76,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.20.19,192.168.17.10,0x02,62,6,0x9af1,,23.0,44802.0,0x0018,510.0,128.0,0x3e4f,0101080ab483c8a1a80f7093,,,,1
"Jan 19, 2025 03:01:14.480956000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x3a41,,51820.0,23.0,0x0010,502.0,128.0,0x1154,0101080ab1c837b064c5d3e4,,,,1
"Jan 19, 2025 03:04:05.898757000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:52:d7:fa:00,192.168.18.15,192.168.18.17,0x02,64,6,0xb824,,40018.0,23.0,0x0018,502.0,128.0,0xae4a,0101080ae1b7a66340582877,,,,1
"Jan 19, 2025 03:13:06.817173000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x4beb,,44960.0,23.0,0x0018,502.0,128.0,0xa808,0101080a871700312a612968,,,,1
"Jan 19, 2025 03:05:38.821713000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x9894,,23.0,53038.0,0x0018,510.0,128.0,0xaaaa,0101080a64c9dc7db1cc4040,,,,1
"Jan 19, 2025 03:15:20.571114000 India Standard Time",85,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0xe813,,56738.0,23.0,0x0018,502.0,128.0,0xc732,0101080ab00e97c4403b12f6,,,,1
"Jan 19, 2025 03:07:09.007681000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.22.218,0x00,64,6,0x37be,,43432.0,23.0,0x0002,49049.0,,0xc5d1,,,,,1
"Jan 19, 2025 03:04:02.271273000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xefad,,35004.0,23.0,0x0018,502.0,128.0,0xce80,0101080ab1cac71d64c86330,,,,1
"Jan 19, 2025 03:16:14.648276000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:51:78:60:00,192.168.18.17,192.168.18.10,0x02,64,6,0x4151,,23.0,47672.0,0x0018,510.0,128.0,0x16ba,0101080aab4683a56365d28c,,,,1
"Jan 19, 2025 03:09:54.271595000 India Standard Time",69,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0x1012,,53688.0,23.0,0x0018,502.0,128.0,0x37a5,0101080ab1d0261d64cdc22a,,,,1
"Jan 19, 2025 03:07:33.470966000 India Standard Time",69,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0xdfd7,,48376.0,23.0,0x0018,502.0,128.0,0x0346,0101080ab00777284033f264,,,,1
"Jan 19, 2025 03:18:37.817566000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0xd5ef,,57634.0,23.0,0x0018,502.0,128.0,0xd752,0101080a871c0d2a2a66365f,,,,1
"Jan 19, 2025 03:14:28.652563000 India Standard Time",90,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,02:42:51:78:60:00,192.168.18.18,192.168.18.10,0x02,64,6,0xb7ba,,23.0,33358.0,0x0018,510.0,128.0,0x201c,0101080a2f588c9d25f34643,,,,1
"Jan 19, 2025 03:07:52.795166000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0xe9ee,,35598.0,23.0,0x0018,502.0,128.0,0x7ad6,0101080aa231f19b41948b95,,,,1
"Jan 19, 2025 03:08:14.627990000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.30.121,0x00,64,6,0x04cb,,43432.0,23.0,0x0002,49049.0,,0xb693,,,,,1
"Jan 19, 2025 03:14:43.085314000 India Standard Time",74,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.20.19,0x02,64,6,0x9347,,23.0,39840.0,0x0012,65160.0,,0x3b46,020405b40402080af6e119418c91382101030307,,,,1
"Jan 19, 2025 03:05:30.876971000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.0.100,0x02,64,6,0x9cdc,,23.0,60102.0,0x0018,510.0,128.0,0xe4f7,0101080a64c9bd74b1cc213c,,,,1
"Jan 19, 2025 03:16:14.727806000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.10,192.168.17.10,0x02,62,6,0x1a69,,58124.0,23.0,0x0018,502.0,128.0,0xaeb9,0101080aeb8407bb2f6d8329,,,,1
"Jan 26, 2025 01:03:30.025357000 India Standard Time",92,eth:ethertype:ip:udp:dns,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.2,192.168.18.17,0x02,61,17,0x1964,,,,,,,,,,53.0,58414.0,1
"Jan 19, 2025 03:10:38.777582000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.20.10,0x02,64,6,0xe415,,53210.0,23.0,0x0010,502.0,128.0,0x9ff5,0101080a96296249445b1344,,,,1
"Jan 19, 2025 03:19:36.913580000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.100,0x02,64,6,0x84f8,,23.0,60558.0,0x0010,510.0,128.0,0x4b48,0101080a2a671d3d871cf3d8,,,,1
"Jan 19, 2025 03:07:17.013663000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.28.116,0x00,64,6,0x3615,,43432.0,23.0,0x0002,49049.0,,0xba9d,,,,,1
"Jan 19, 2025 03:06:19.683038000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:52:d7:fa:00,02:42:f7:f5:f7:00,192.168.18.17,192.168.18.15,0x02,64,6,0xc0f8,,23.0,37158.0,0x0018,510.0,128.0,0x4c05,0101080a405a3312e1b9b0fc,,,,1
"Jan 19, 2025 03:11:02.994810000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.206,0x00,64,6,0xc689,,43432.0,23.0,0x0002,49049.0,,0xcde9,,,,,1
"Jan 19, 2025 03:07:12.153871000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,02:42:f7:f5:f7:00,02:42:cc:db:31:00,192.168.18.15,192.168.18.18,0x02,64,6,0x1408,,58090.0,23.0,0x0018,502.0,128.0,0x1724,0101080a9f4bd47ae103c22d,,,,1
"Jan 15, 2025 05:16:34.546666000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.35.10,0x02,64,6,0x856b,,8072.0,58302.0,0x0014,0.0,-2.0,0xbda5,,,,,1
"Jan 19, 2025 03:08:29.714642000 India Standard Time",78,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.0.100,0x02,64,6,0xdb9a,,23.0,37982.0,0x0018,510.0,128.0,0x4a67,0101080a4034ce69b00852d1,,,,1
"Jan 19, 2025 03:07:14.398290000 India Standard Time",73,eth:ethertype:ip:tcp:telnet,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.18.10,0x02,64,6,0xe34a,,43092.0,23.0,0x0018,502.0,128.0,0x6f03,0101080a2f654483eb7bc90e,,,,1
"Jan 19, 2025 03:11:27.573697000 India Standard Time",69,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.0.100,192.168.17.10,0x02,61,6,0xbf11,,53478.0,23.0,0x0018,502.0,128.0,0x133b,0101080ab00b099f403784e6,,,,1
"Jan 19, 2025 03:09:08.225296000 India Standard Time",72,eth:ethertype:ip:tcp:telnet,02:42:cc:db:31:00,0c:6e:9c:16:00:00,192.168.18.18,192.168.17.10,0x02,64,6,0xb797,,23.0,39256.0,0x0018,502.0,128.0,0x0a0f,0101080ab5b860abe091dab2,,,,1
"Jan 19, 2025 03:06:50.671495000 India Standard Time",72,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x281e,,51228.0,23.0,0x0018,502.0,128.0,0x9e45,0101080a871142e02a5b6be1,,,,1
"Jan 19, 2025 03:10:17.927649000 India Standard Time",117,eth:ethertype:ip:tcp:telnet,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.10,192.168.17.10,0x02,62,6,0xac33,,23.0,40002.0,0x0018,510.0,128.0,0xafd1,0101080aeb7e95fb2f680353,,,,1
"Jan 19, 2025 03:08:16.290744000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.15,192.168.17.10,0x02,62,6,0xddf0,,59708.0,23.0,0x0010,502.0,128.0,0x1aab,0101080aa2324d634194e732,,,,1
"Jan 19, 2025 03:08:31.128875000 India Standard Time",54,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.13,192.168.17.10,0x02,62,6,0x9868,,23.0,43432.0,0x0014,0.0,-2.0,0x8ef2,,,,,1
"Jan 19, 2025 03:16:23.028285000 India Standard Time",85,eth:ethertype:ip:tcp:telnet,02:42:51:78:60:00,02:42:cc:db:31:00,192.168.18.10,192.168.18.18,0x02,64,6,0xd4e9,,56330.0,23.0,0x0018,502.0,128.0,0x7725,0101080a25f5050a2f5a4b63,,,,1
"Jan 19, 2025 03:12:12.877609000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xde07,,50934.0,23.0,0x0018,502.0,128.0,0x244d,0101080ab1d2438c64cfdfbf,,,,1
"Jan 19, 2025 03:08:02.471355000 India Standard Time",54,eth:ethertype:ip:tcp,02:42:da:1c:50:00,0c:bc:fa:c1:00:00,192.168.17.10,192.168.29.59,0x00,64,6,0x5784,,43432.0,23.0,0x0002,49049.0,,0xb90f,,,,,1
"Jan 19, 2025 03:09:00.252720000 India Standard Time",66,eth:ethertype:ip:tcp,0c:bc:fa:c1:00:00,02:42:da:1c:50:00,192.168.18.18,192.168.17.10,0x02,62,6,0x2d7d,,23.0,39212.0,0x0010,502.0,128.0,0xf3b5,0101080ab5b84179e091bb57,,,,1
"Jan 19, 2025 03:05:32.730977000 India Standard Time",66,eth:ethertype:ip:tcp,0c:6e:9c:16:00:00,02:42:52:d7:fa:00,192.168.0.100,192.168.18.17,0x02,61,6,0x093b,,58572.0,23.0,0x0010,502.0,128.0,0x3eef,0101080a8710126b2a5a3ba0,,,,1
"Jan 25, 2025 22:54:31.564871000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:52:d7:fa:00,0c:6e:9c:16:00:00,192.168.18.17,192.168.0.3,0x02,64,17,0x6b50,,,,,,,,,,47237.0,123.0,1
"Jan 19, 2025 03:15:02.518181000 India Standard Time",68,eth:ethertype:ip:tcp:telnet,0c:6e:9c:16:00:00,02:42:cc:db:31:00,192.168.0.100,192.168.18.18,0x02,61,6,0xdaab,,55922.0,23.0,0x0018,502.0,128.0,0xd50c,0101080ab1d4da3464d27668,,,,1
